CLUSTER,TOKEN,R,ROC_AUC,DOMAIN
4,recognition,0.07894506764746362,0.5821058126955688,Recognition
4,episodic_simulation,0.07599631345998352,0.5821058126955688,Recognition
4,recognition_memory,0.07571035389272697,0.5821058126955688,Recognition
4,autobiographical_memory,0.07423154686860184,0.5821058126955688,Recognition
4,remembering,0.07302109631276417,0.5821058126955688,Recognition
4,declarative_memory,0.07282265868714208,0.5821058126955688,Recognition
4,face_perception,0.07226709292999768,0.5821058126955688,Recognition
4,remote_memory,0.06940343819307626,0.5821058126955688,Recognition
4,retrieval,0.06662234089503807,0.5821058126955688,Recognition
4,familiarity,0.06503112958625844,0.5821058126955688,Recognition
4,free_recall,0.06077588804550114,0.5821058126955688,Recognition
4,source_memory,0.060260534342180185,0.5821058126955688,Recognition
4,prospection,0.0601171225553613,0.5821058126955688,Recognition
4,episodic_future_thinking,0.059151289113981376,0.5821058126955688,Recognition
5,memory,0.16248515573521244,0.6309258029538278,Recognition Memory
5,episodic_memory,0.1478537433363621,0.6309258029538278,Recognition Memory
5,declarative_memory,0.14016122131213388,0.6309258029538278,Recognition Memory
5,recognition_memory,0.13953377195685782,0.6309258029538278,Recognition Memory
5,remembering,0.13532149801025511,0.6309258029538278,Recognition Memory
5,encoding,0.12890816312071915,0.6309258029538278,Recognition Memory
5,retrieval,0.12798857816951525,0.6309258029538278,Recognition Memory
5,spatial_memory,0.11911575392118068,0.6309258029538278,Recognition Memory
5,recognition,0.11555505747809285,0.6309258029538278,Recognition Memory
5,cognitive_map,0.11270312379975728,0.6309258029538278,Recognition Memory
5,navigation,0.10784734574885377,0.6309258029538278,Recognition Memory
5,familiarity,0.10561113961621447,0.6309258029538278,Recognition Memory
5,encoding_task,0.10538652411518692,0.6309258029538278,Recognition Memory
5,recall,0.10243151970293246,0.6309258029538278,Recognition Memory
5,source_memory,0.1012085911099352,0.6309258029538278,Recognition Memory
5,memory_retrieval,0.0981330379828854,0.6309258029538278,Recognition Memory
5,autobiographical_memory,0.0965977918162005,0.6309258029538278,Recognition Memory
5,memory_process,0.0953069119479266,0.6309258029538278,Recognition Memory
5,emotional_memory,0.09525873699189867,0.6309258029538278,Recognition Memory
5,episodic_simulation,0.09352255387739897,0.6309258029538278,Recognition Memory
5,picture,0.09196651334367956,0.6309258029538278,Recognition Memory
5,forgetting,0.08963899316790225,0.6309258029538278,Recognition Memory
5,navigation_task,0.08743452459473261,0.6309258029538278,Recognition Memory
5,longterm_memory,0.08693438169990164,0.6309258029538278,Recognition Memory
5,remote_memory,0.08611526842026654,0.6309258029538278,Recognition Memory
6,visual_imagery,0.09710436712373616,0.5679338743944737,Familiarity
6,memory,0.0947844073047472,0.5679338743944737,Familiarity
6,remembering,0.09447374025784662,0.5679338743944737,Familiarity
6,memory_retrieval,0.09177281979969948,0.5679338743944737,Familiarity
6,episodic_memory,0.09029424534809748,0.5679338743944737,Familiarity
6,retrieval,0.0902015773914442,0.5679338743944737,Familiarity
6,recall,0.07445972946343599,0.5679338743944737,Familiarity
6,mental_imagery,0.07344276016962425,0.5679338743944737,Familiarity
6,imagine,0.07327547003246522,0.5679338743944737,Familiarity
6,imagery,0.07258294671250115,0.5679338743944737,Familiarity
6,encoding,0.07167435981825883,0.5679338743944737,Familiarity
6,episodic_simulation,0.06967531532227192,0.5679338743944737,Familiarity
6,autobiographical_memory,0.06943842399942106,0.5679338743944737,Familiarity
6,prospection,0.06495992788151801,0.5679338743944737,Familiarity
6,recognition_memory,0.06408978158767886,0.5679338743944737,Familiarity
6,spatial_memory,0.06227004929921547,0.5679338743944737,Familiarity
6,episodic_future_thinking,0.060836411981057936,0.5679338743944737,Familiarity
6,semantic_memory,0.060117981057433725,0.5679338743944737,Familiarity
6,familiarity,0.059494504029972126,0.5679338743944737,Familiarity
6,navigation,0.059323142372981585,0.5679338743944737,Familiarity
6,recognition,0.05846039642673503,0.5679338743944737,Familiarity
6,source_memory,0.05622083802983793,0.5679338743944737,Familiarity
6,memory_process,0.056157453289574916,0.5679338743944737,Familiarity
6,judgment,0.0553565729624718,0.5679338743944737,Familiarity
7,episodic_memory,0.13717846252867888,0.5950096660113063,Recall
7,autobiographical_memory,0.13269007048189624,0.5950096660113063,Recall
7,memory,0.11522871768530253,0.5950096660113063,Recall
7,remembering,0.11232656236005764,0.5950096660113063,Recall
7,prospection,0.103386196024946,0.5950096660113063,Recall
7,retrieval,0.10181102162754303,0.5950096660113063,Recall
7,memory_retrieval,0.10074213476737608,0.5950096660113063,Recall
7,episodic_simulation,0.09399201936225764,0.5950096660113063,Recall
7,recall,0.08831317538748591,0.5950096660113063,Recall
7,source_memory,0.08591652248069345,0.5950096660113063,Recall
7,thinking,0.08185416676079578,0.5950096660113063,Recall
7,theory_mind,0.08131548304575656,0.5950096660113063,Recall
7,consciousness,0.07922502459886087,0.5950096660113063,Recall
8,semantic_knowledge,0.09312779783706177,0.6074593628830494,Retrieval
8,semantic_processing,0.0919322695115828,0.6074593628830494,Retrieval
8,semantic_memory,0.0894841519647353,0.6074593628830494,Retrieval
8,theory_mind,0.08921796058176397,0.6074593628830494,Retrieval
8,episodic_memory,0.08693331793146407,0.6074593628830494,Retrieval
8,autobiographical_memory,0.07997914643475694,0.6074593628830494,Retrieval
8,retrieval,0.07590506668777128,0.6074593628830494,Retrieval
8,memory,0.07422695013943098,0.6074593628830494,Retrieval
8,imageability,0.07295735532549727,0.6074593628830494,Retrieval
8,semantic_information,0.07262851308362793,0.6074593628830494,Retrieval
8,episodic_simulation,0.07224905817297525,0.6074593628830494,Retrieval
9,memory,0.12051713986281574,0.5940693174388589,Memory Retrieval
9,remembering,0.1086785031065893,0.5940693174388589,Memory Retrieval
9,retrieval,0.10220802716874844,0.5940693174388589,Memory Retrieval
9,encoding,0.0984522518276148,0.5940693174388589,Memory Retrieval
9,recognition_memory,0.09242490718962207,0.5940693174388589,Memory Retrieval
9,episodic_memory,0.09201573265482656,0.5940693174388589,Memory Retrieval
9,navigation,0.08827556797822175,0.5940693174388589,Memory Retrieval
9,memory_retrieval,0.08742568381144346,0.5940693174388589,Memory Retrieval
9,familiarity,0.08661395085577793,0.5940693174388589,Memory Retrieval
9,visual_imagery,0.08432105899731017,0.5940693174388589,Memory Retrieval
9,recognition,0.0832619531435011,0.5940693174388589,Memory Retrieval
9,vision,0.0814651020306377,0.5940693174388589,Memory Retrieval
9,visual_perception,0.07657081252928083,0.5940693174388589,Memory Retrieval
9,visual_attention,0.07617729327064607,0.5940693174388589,Memory Retrieval
9,recall,0.0743970621809737,0.5940693174388589,Memory Retrieval
9,eye,0.07414210336215081,0.5940693174388589,Memory Retrieval
9,spatial_memory,0.07360729967569908,0.5940693174388589,Memory Retrieval
9,encoding_task,0.072909347002489,0.5940693174388589,Memory Retrieval
9,source_memory,0.07275345230417718,0.5940693174388589,Memory Retrieval
9,picture,0.07253980143147909,0.5940693174388589,Memory Retrieval
9,face_perception,0.07098278494991002,0.5940693174388589,Memory Retrieval
9,autobiographical_memory,0.06799857594171717,0.5940693174388589,Memory Retrieval
9,episodic_simulation,0.06619623870201201,0.5940693174388589,Memory Retrieval
10,memory,0.09335860043948788,0.5815218829229774,Remembering
10,episodic_memory,0.09203539425913257,0.5815218829229774,Remembering
10,retrieval,0.08994281879426427,0.5815218829229774,Remembering
10,memory_retrieval,0.0862877922155958,0.5815218829229774,Remembering
10,remembering,0.08464469630287014,0.5815218829229774,Remembering
10,visual_attention,0.07949109072694653,0.5815218829229774,Remembering
10,source_memory,0.07468107404200999,0.5815218829229774,Remembering
10,recall,0.07220538896727616,0.5815218829229774,Remembering
10,encoding,0.07158233042870485,0.5815218829229774,Remembering
10,prospection,0.07119217149650227,0.5815218829229774,Remembering
10,visual_imagery,0.07024108179450103,0.5815218829229774,Remembering
10,autobiographical_memory,0.06845653017777159,0.5815218829229774,Remembering
10,spatial_memory,0.06841931199715122,0.5815218829229774,Remembering
10,recognition_memory,0.06775629727923145,0.5815218829229774,Remembering
10,navigation,0.0669546378860558,0.5815218829229774,Remembering
10,mental_imagery,0.0658385004931937,0.5815218829229774,Remembering
10,familiarity,0.06351525472435735,0.5815218829229774,Remembering
10,episodic_simulation,0.0634539144330697,0.5815218829229774,Remembering
10,eye,0.060894933717780285,0.5815218829229774,Remembering
11,emotion,0.12640781137467347,0.5731629623889829,Emotion
11,fear,0.09287900348462066,0.5731629623889829,Emotion
11,arousal,0.09225658462777772,0.5731629623889829,Emotion
11,theory_mind,0.08994009098901734,0.5731629623889829,Emotion
11,sadness,0.08943277257753422,0.5731629623889829,Emotion
11,valence,0.08942271679876794,0.5731629623889829,Emotion
11,facial_expression,0.08926144963356801,0.5731629623889829,Emotion
11,disgust,0.08665401760749318,0.5731629623889829,Emotion
11,empathy,0.0861536098178203,0.5731629623889829,Emotion
11,speech,0.08349025571067356,0.5731629623889829,Emotion
11,negative_emotion,0.08159988849093455,0.5731629623889829,Emotion
11,language,0.08156563769057745,0.5731629623889829,Emotion
11,language_processing,0.08091846625762572,0.5731629623889829,Emotion
11,happiness,0.07862794768613396,0.5731629623889829,Emotion
11,prosody,0.07763167757814174,0.5731629623889829,Emotion
11,narrative,0.07753567636683954,0.5731629623889829,Emotion
11,social_cognition,0.07437594880788963,0.5731629623889829,Emotion
11,autobiographical_memory,0.07354578554104249,0.5731629623889829,Emotion
11,semantic_processing,0.07262514207192243,0.5731629623889829,Emotion
11,listening,0.07224572928118546,0.5731629623889829,Emotion
11,speech_processing,0.06868371247326653,0.5731629623889829,Emotion
11,syntax,0.0672319886835793,0.5731629623889829,Emotion
11,language_comprehension,0.06530564607827928,0.5731629623889829,Emotion
11,theory_mind_task,0.06529382086828571,0.5731629623889829,Emotion
11,semantic_memory,0.0630198523485668,0.5731629623889829,Emotion
12,emotion,0.2267574208799084,0.6519596508130334,Mood
12,fear,0.22573904283313986,0.6519596508130334,Mood
12,facial_expression,0.20702353580144225,0.6519596508130334,Mood
12,valence,0.19507657425957167,0.6519596508130334,Mood
12,arousal,0.1661244171026695,0.6519596508130334,Mood
12,face,0.1602018036636519,0.6519596508130334,Mood
12,emotional_expression,0.1451863289831195,0.6519596508130334,Mood
12,disgust,0.14109938357819676,0.6519596508130334,Mood
12,anxiety,0.13905345151691226,0.6519596508130334,Mood
12,negative_emotion,0.13894544186523414,0.6519596508130334,Mood
12,anger,0.13461242916290395,0.6519596508130334,Mood
12,international_affective_picture_system,0.13442850153598507,0.6519596508130334,Mood
12,sadness,0.13248136324407933,0.6519596508130334,Mood
12,emotional_memory,0.1306314744616146,0.6519596508130334,Mood
12,extinction,0.12496395156862647,0.6519596508130334,Mood
12,emotion_perception,0.12445272087418224,0.6519596508130334,Mood
12,picture,0.1222783565415083,0.6519596508130334,Mood
12,explicit_knowledge,0.11773454825969235,0.6519596508130334,Mood
12,emotion_regulation,0.11439778758132126,0.6519596508130334,Mood
12,happiness,0.11067227312893356,0.6519596508130334,Mood
12,affective_picture,0.10550850979110954,0.6519596508130334,Mood
12,mood,0.09776367133314803,0.6519596508130334,Mood
12,olfaction,0.09738424147762678,0.6519596508130334,Mood
13,nociception,0.06566978754310772,0.5591584215706812,Valence
13,pain,0.0634993637511316,0.5591584215706812,Valence
13,arousal,0.0623598159450731,0.5591584215706812,Valence
13,respiration,0.06162555753917509,0.5591584215706812,Valence
13,anticipation,0.05822798080997602,0.5591584215706812,Valence
13,fear,0.05510880737971344,0.5591584215706812,Valence
13,heat,0.05307052142930463,0.5591584215706812,Valence
13,reward,0.050425672584616464,0.5591584215706812,Valence
13,extinction,0.05020102176955856,0.5591584215706812,Valence
13,emotion,0.048399766358580516,0.5591584215706812,Valence
13,semantic_memory_task,0.04825035769614836,0.5591584215706812,Valence
13,elaborative_rehearsal,0.0452572365869766,0.5591584215706812,Valence
13,odor,0.04449161460627793,0.5591584215706812,Valence
13,remembering,0.04396395552458943,0.5591584215706812,Valence
13,air_hunger,0.04368620861829448,0.5591584215706812,Valence
13,vineland_adaptive_behavior_scale,0.04363688854813898,0.5591584215706812,Valence
13,emotional_memory,0.043369538137099636,0.5591584215706812,Valence
13,pain_sensation,0.043247908866025496,0.5591584215706812,Valence
13,valence,0.042253822337290206,0.5591584215706812,Valence
13,infusion,0.04136095575020275,0.5591584215706812,Valence
13,libido,0.04123116305670557,0.5591584215706812,Valence
13,autobiographical_memory,0.040959888066263855,0.5591584215706812,Valence
13,episodic_simulation,0.04082302114128758,0.5591584215706812,Valence
14,reward,0.14364260206352394,0.5945499087486532,Negative Emotion
14,reward_processing,0.11394488756537545,0.5945499087486532,Negative Emotion
14,reward_anticipation,0.09979816838067747,0.5945499087486532,Negative Emotion
14,anticipation,0.09240521143829786,0.5945499087486532,Negative Emotion
14,decision_making,0.07816999000746078,0.5945499087486532,Negative Emotion
14,valence,0.07694963109704092,0.5945499087486532,Negative Emotion
14,intertemporal_choice,0.07026884843284151,0.5945499087486532,Negative Emotion
14,instrumental_conditioning,0.0695589069983038,0.5945499087486532,Negative Emotion
14,taste,0.06704385806557392,0.5945499087486532,Negative Emotion
14,expectancy,0.06496942838920311,0.5945499087486532,Negative Emotion
14,arousal,0.06441731416336251,0.5945499087486532,Negative Emotion
14,reward_learning,0.06390449740335903,0.5945499087486532,Negative Emotion
14,emotion,0.06331207863529413,0.5945499087486532,Negative Emotion
14,monetary_incentive_delay_task,0.06132408743011901,0.5945499087486532,Negative Emotion
14,gambling,0.05921908158578396,0.5945499087486532,Negative Emotion
14,loss,0.05867556206366761,0.5945499087486532,Negative Emotion
14,fear,0.05823943595239951,0.5945499087486532,Negative Emotion
14,emotion_regulation,0.058239019691645966,0.5945499087486532,Negative Emotion
14,negative_emotion,0.0572285992246208,0.5945499087486532,Negative Emotion
14,mood,0.05573128241092056,0.5945499087486532,Negative Emotion
14,libido,0.054528471272483656,0.5945499087486532,Negative Emotion
14,addiction,0.05389068171933961,0.5945499087486532,Negative Emotion
14,loss_anticipation,0.05353476353813903,0.5945499087486532,Negative Emotion
14,sadness,0.05340452392276941,0.5945499087486532,Negative Emotion
14,extinction,0.052918594349640885,0.5945499087486532,Negative Emotion
15,emotion,0.22274788472523305,0.6585595830461244,Fear
15,fear,0.22170822292550416,0.6585595830461244,Fear
15,facial_expression,0.19232882182714608,0.6585595830461244,Fear
15,valence,0.1806257882329128,0.6585595830461244,Fear
15,arousal,0.1594910881993491,0.6585595830461244,Fear
15,face,0.15118877639630354,0.6585595830461244,Fear
15,anger,0.14735347029755766,0.6585595830461244,Fear
15,negative_emotion,0.14225989928254226,0.6585595830461244,Fear
15,emotional_expression,0.14162944221428753,0.6585595830461244,Fear
15,disgust,0.13700991519710742,0.6585595830461244,Fear
15,anxiety,0.1266833499494584,0.6585595830461244,Fear
15,international_affective_picture_system,0.12601577054502625,0.6585595830461244,Fear
15,sadness,0.12303568190409135,0.6585595830461244,Fear
15,extinction,0.12146914296489522,0.6585595830461244,Fear
15,olfaction,0.12074306282460152,0.6585595830461244,Fear
15,emotional_memory,0.11308392110547938,0.6585595830461244,Fear
15,happiness,0.11000396121755264,0.6585595830461244,Fear
15,picture,0.1025184319591114,0.6585595830461244,Fear
15,emotion_regulation,0.10138235016467664,0.6585595830461244,Fear
15,salience,0.09558023169452144,0.6585595830461244,Fear
15,emotion_recognition,0.09494061036626718,0.6585595830461244,Fear
15,explicit_knowledge,0.0930872401252606,0.6585595830461244,Fear
15,trait_anxiety,0.09258754262664247,0.6585595830461244,Fear
15,affective_picture,0.09188979094369408,0.6585595830461244,Fear
15,emotion_perception,0.09116689846405134,0.6585595830461244,Fear
16,reward,0.2678068831882269,0.6392694724771746,Loss
16,reward_anticipation,0.22084140609944536,0.6392694724771746,Loss
16,reward_processing,0.2164765048258261,0.6392694724771746,Loss
16,monetary_incentive_delay_task,0.1750929978038233,0.6392694724771746,Loss
16,anticipation,0.15285067664206192,0.6392694724771746,Loss
16,reward_learning,0.14813559183499345,0.6392694724771746,Loss
16,instrumental_conditioning,0.14171824404054525,0.6392694724771746,Loss
16,reinforcement_learning,0.1205705177213154,0.6392694724771746,Loss
16,feedback,0.11896895533704507,0.6392694724771746,Loss
16,loss_anticipation,0.11759349497626505,0.6392694724771746,Loss
16,decision_making,0.11512800593017306,0.6392694724771746,Loss
16,expectancy,0.11481173955072,0.6392694724771746,Loss
16,addiction,0.11158093825018656,0.6392694724771746,Loss
16,gambling,0.10860876457341777,0.6392694724771746,Loss
16,wanting,0.10209505774944384,0.6392694724771746,Loss
16,loss,0.10039311922208738,0.6392694724771746,Loss
17,reward,0.2503189039355677,0.6246161138129327,Reward
17,reward_anticipation,0.2221302947137747,0.6246161138129327,Reward
17,reward_processing,0.1969204152481544,0.6246161138129327,Reward
17,monetary_incentive_delay_task,0.16667426282360098,0.6246161138129327,Reward
17,anticipation,0.1442459658368312,0.6246161138129327,Reward
17,reward_learning,0.12627489743686335,0.6246161138129327,Reward
17,instrumental_conditioning,0.11942906484357872,0.6246161138129327,Reward
17,reinforcement_learning,0.11917348031043615,0.6246161138129327,Reward
17,loss_anticipation,0.11663740111916132,0.6246161138129327,Reward
17,feedback,0.11228901024265987,0.6246161138129327,Reward
17,addiction,0.1119134400023433,0.6246161138129327,Reward
17,gambling,0.11054845217634797,0.6246161138129327,Reward
17,expectancy,0.10493729872568938,0.6246161138129327,Reward
17,decision_making,0.10194184098408897,0.6246161138129327,Reward
17,wanting,0.1004996158658383,0.6246161138129327,Reward
17,loss,0.09236684678607546,0.6246161138129327,Reward
18,reward,0.14487427617564588,0.5924361466454581,Reward Processing
18,anticipation,0.1118018406919332,0.5924361466454581,Reward Processing
18,reward_processing,0.11110434018839344,0.5924361466454581,Reward Processing
18,reward_anticipation,0.10712245239222801,0.5924361466454581,Reward Processing
18,monetary_incentive_delay_task,0.10439124384574597,0.5924361466454581,Reward Processing
18,motor_control,0.09647390191614087,0.5924361466454581,Reward Processing
18,feedback,0.07984501061441204,0.5924361466454581,Reward Processing
18,reinforcement_learning,0.0792227435352324,0.5924361466454581,Reward Processing
18,motor_program,0.07538296628413949,0.5924361466454581,Reward Processing
18,instrumental_conditioning,0.07515126728826088,0.5924361466454581,Reward Processing
18,taste,0.06674007821104777,0.5924361466454581,Reward Processing
18,reward_learning,0.06477852510290788,0.5924361466454581,Reward Processing
19,reward,0.17850039532411244,0.5956635761717551,Decision Making
19,reward_processing,0.15220354619931495,0.5956635761717551,Decision Making
19,reward_anticipation,0.13790090741625818,0.5956635761717551,Decision Making
19,anticipation,0.11658483140943356,0.5956635761717551,Decision Making
19,monetary_incentive_delay_task,0.11456877861663972,0.5956635761717551,Decision Making
19,instrumental_conditioning,0.1073010804944614,0.5956635761717551,Decision Making
19,reinforcement_learning,0.08935171054429222,0.5956635761717551,Decision Making
19,feedback,0.08531024815948621,0.5956635761717551,Decision Making
19,reward_learning,0.08277519835496511,0.5956635761717551,Decision Making
19,decision_making,0.08274700798392083,0.5956635761717551,Decision Making
19,gambling,0.07848847821173502,0.5956635761717551,Decision Making
19,expectancy,0.07778279784206202,0.5956635761717551,Decision Making
19,habit_learning,0.07358914135790018,0.5956635761717551,Decision Making
20,micturition,0.08566776716941016,0.5801568021320676,Arousal
20,anticipation,0.08425653980750528,0.5801568021320676,Arousal
20,nociception,0.0744631232608153,0.5801568021320676,Arousal
20,arousal,0.06954171431147523,0.5801568021320676,Arousal
20,pain,0.06772912453769989,0.5801568021320676,Arousal
20,sexual_arousal,0.06035317984732369,0.5801568021320676,Arousal
20,heat,0.0566466773308611,0.5801568021320676,Arousal
20,fear,0.05343614568969594,0.5801568021320676,Arousal
20,reward,0.0523814577342059,0.5801568021320676,Arousal
20,reward_anticipation,0.05032733469918397,0.5801568021320676,Arousal
20,air_hunger,0.04915009966737061,0.5801568021320676,Arousal
20,respiration,0.04686568016038108,0.5801568021320676,Arousal
20,hunger,0.046764848962793606,0.5801568021320676,Arousal
20,visual_analogue_scale,0.045620422067131516,0.5801568021320676,Arousal
20,cold_stimulation,0.04386785601400306,0.5801568021320676,Arousal
20,happiness,0.042944055324378116,0.5801568021320676,Arousal
20,taste,0.04023487570679919,0.5801568021320676,Arousal
20,emotion,0.03911308697299458,0.5801568021320676,Arousal
20,expectancy,0.03899495837040655,0.5801568021320676,Arousal
20,anger,0.03888972091791283,0.5801568021320676,Arousal
20,monetary_incentive_delay_task,0.03850027393886184,0.5801568021320676,Arousal
20,painful_stimulation,0.03837728720314781,0.5801568021320676,Arousal
20,orgasm,0.03822666557858037,0.5801568021320676,Arousal
20,declarative_memory,0.03791244502660708,0.5801568021320676,Arousal
20,source_memory,0.03698575000794741,0.5801568021320676,Arousal
21,reward,0.1664877184277151,0.6056278667233626,Salience
21,reward_anticipation,0.13684365985966707,0.6056278667233626,Salience
21,reward_processing,0.1367565802581014,0.6056278667233626,Salience
21,reward_learning,0.10016157125249042,0.6056278667233626,Salience
21,anticipation,0.08946723264930573,0.6056278667233626,Salience
21,addiction,0.08816019500332639,0.6056278667233626,Salience
21,decision_making,0.08472472976656104,0.6056278667233626,Salience
21,expectancy,0.07893283747780071,0.6056278667233626,Salience
21,monetary_incentive_delay_task,0.07712822574300096,0.6056278667233626,Salience
21,valence,0.0767562318001967,0.6056278667233626,Salience
21,taste,0.07576153250234881,0.6056278667233626,Salience
21,mood,0.07305453532263509,0.6056278667233626,Salience
21,arousal,0.07096009939829856,0.6056278667233626,Salience
21,anhedonia,0.07041339279814023,0.6056278667233626,Salience
21,food,0.06698650220799579,0.6056278667233626,Salience
21,salience,0.06625925692219893,0.6056278667233626,Salience
21,loss,0.06274368324374706,0.6056278667233626,Salience
21,gambling,0.05894465626049542,0.6056278667233626,Salience
21,impulsivity,0.05845330409445242,0.6056278667233626,Salience
21,instrumental_conditioning,0.05772985206741161,0.6056278667233626,Salience
21,emotion,0.05695733961236725,0.6056278667233626,Salience
21,dsmiv,0.05688140546283477,0.6056278667233626,Salience
21,intertemporal_choice,0.056443804078786027,0.6056278667233626,Salience
21,loss_anticipation,0.05587861872734716,0.6056278667233626,Salience
22,anticipation,0.08665285660996068,0.5706545987692426,Anticipation
22,painful_stimulation,0.08613466861624755,0.5706545987692426,Anticipation
22,pain,0.07619093792492593,0.5706545987692426,Anticipation
22,heat,0.07517796288499969,0.5706545987692426,Anticipation
22,motor_control,0.07378270265227732,0.5706545987692426,Anticipation
22,pain_sensation,0.07285739001154701,0.5706545987692426,Anticipation
22,arousal,0.06602421045601466,0.5706545987692426,Anticipation
22,reward,0.06576054302001627,0.5706545987692426,Anticipation
22,nociception,0.06336261783136721,0.5706545987692426,Anticipation
23,reward,0.1862792057405081,0.5938676784141755,Expectancy
23,reward_processing,0.1481397530346482,0.5938676784141755,Expectancy
23,reward_anticipation,0.13387790047651366,0.5938676784141755,Expectancy
23,monetary_incentive_delay_task,0.12390030945314587,0.5938676784141755,Expectancy
23,anticipation,0.11344756597456425,0.5938676784141755,Expectancy
23,instrumental_conditioning,0.109025980138058,0.5938676784141755,Expectancy
23,reinforcement_learning,0.09100456948278353,0.5938676784141755,Expectancy
23,feedback,0.08483624648964733,0.5938676784141755,Expectancy
23,reward_learning,0.08308739100696808,0.5938676784141755,Expectancy
23,addiction,0.07833780468420526,0.5938676784141755,Expectancy
23,decision_making,0.07822803405634396,0.5938676784141755,Expectancy
23,expectancy,0.07737283961074462,0.5938676784141755,Expectancy
23,habit_learning,0.07662230819463052,0.5938676784141755,Expectancy
24,working_memory,0.16899572639008942,0.6404794174485415,Reaction Time
24,language,0.15006192141855468,0.6404794174485415,Reaction Time
24,word,0.14729585647237048,0.6404794174485415,Reaction Time
24,semantic_processing,0.14241440143796816,0.6404794174485415,Reaction Time
24,manipulation,0.1415861592748841,0.6404794174485415,Reaction Time
24,reaction_time,0.1361202530128986,0.6404794174485415,Reaction Time
24,rehearsal,0.13604924288521705,0.6404794174485415,Reaction Time
