CLUSTER,TOKEN,R,ROC_AUC,DOMAIN
3,spatial_memory,0.056595394524385376,0.5684386908895309,Encoding
3,episodic_future_thinking,0.053408002863026806,0.5684386908895309,Encoding
3,memory_process,0.05296435558701209,0.5684386908895309,Encoding
3,prospection,0.0527766682709668,0.5684386908895309,Encoding
3,face_perception,0.05134292623317077,0.5684386908895309,Encoding
3,familiarity,0.04875804553117587,0.5684386908895309,Encoding
3,source_memory,0.04785207001047735,0.5684386908895309,Encoding
3,emotional_memory,0.046427368669136125,0.5684386908895309,Encoding
3,remote_memory,0.04609799399233766,0.5684386908895309,Encoding
3,navigation,0.04588547680197617,0.5684386908895309,Encoding
3,encoding,0.045476776199626506,0.5684386908895309,Encoding
3,encoding_task,0.0448315359375606,0.5684386908895309,Encoding
4,face_perception,0.17681309854919255,0.6444837664985605,Recognition
4,vision,0.15977114332325798,0.6444837664985605,Recognition
4,object_recognition,0.1591153545772305,0.6444837664985605,Recognition
4,recognition,0.15057065232463318,0.6444837664985605,Recognition
4,visual_perception,0.13615445492537456,0.6444837664985605,Recognition
4,reading,0.13602436017729,0.6444837664985605,Recognition
4,visual_angle,0.13327237066832126,0.6444837664985605,Recognition
4,familiarity,0.13266784421440542,0.6444837664985605,Recognition
5,visual_imagery,0.09710436712373616,0.5679338743944737,Familiarity
5,memory,0.0947844073047472,0.5679338743944737,Familiarity
5,remembering,0.09447374025784662,0.5679338743944737,Familiarity
5,memory_retrieval,0.09177281979969948,0.5679338743944737,Familiarity
5,episodic_memory,0.09029424534809748,0.5679338743944737,Familiarity
5,retrieval,0.0902015773914442,0.5679338743944737,Familiarity
5,recall,0.07445972946343599,0.5679338743944737,Familiarity
5,mental_imagery,0.07344276016962425,0.5679338743944737,Familiarity
5,imagine,0.07327547003246522,0.5679338743944737,Familiarity
5,imagery,0.07258294671250115,0.5679338743944737,Familiarity
5,encoding,0.07167435981825883,0.5679338743944737,Familiarity
5,episodic_simulation,0.06967531532227192,0.5679338743944737,Familiarity
5,autobiographical_memory,0.06943842399942106,0.5679338743944737,Familiarity
5,prospection,0.06495992788151801,0.5679338743944737,Familiarity
5,recognition_memory,0.06408978158767886,0.5679338743944737,Familiarity
5,spatial_memory,0.06227004929921547,0.5679338743944737,Familiarity
5,episodic_future_thinking,0.060836411981057936,0.5679338743944737,Familiarity
5,semantic_memory,0.060117981057433725,0.5679338743944737,Familiarity
5,familiarity,0.059494504029972126,0.5679338743944737,Familiarity
5,navigation,0.059323142372981585,0.5679338743944737,Familiarity
5,recognition,0.05846039642673503,0.5679338743944737,Familiarity
5,source_memory,0.05622083802983793,0.5679338743944737,Familiarity
5,memory_process,0.056157453289574916,0.5679338743944737,Familiarity
5,judgment,0.0553565729624718,0.5679338743944737,Familiarity
6,memory,0.21445358080507165,0.6545584458506977,Recall
6,episodic_memory,0.18711046107194126,0.6545584458506977,Recall
6,declarative_memory,0.17553376317666114,0.6545584458506977,Recall
6,remembering,0.17022057433052956,0.6545584458506977,Recall
6,recognition_memory,0.16378543027123402,0.6545584458506977,Recall
6,encoding,0.15955240662833292,0.6545584458506977,Recall
6,retrieval,0.1543423992360277,0.6545584458506977,Recall
6,emotion,0.1439992096718759,0.6545584458506977,Recall
6,fear,0.14338638658657502,0.6545584458506977,Recall
6,emotional_memory,0.14057467542591956,0.6545584458506977,Recall
6,recognition,0.1402261090735234,0.6545584458506977,Recall
6,memory_process,0.13837628087434567,0.6545584458506977,Recall
6,recall,0.13716935786484358,0.6545584458506977,Recall
6,valence,0.12982072592235333,0.6545584458506977,Recall
6,encoding_task,0.12953222135749734,0.6545584458506977,Recall
6,source_memory,0.12457937732914688,0.6545584458506977,Recall
6,autobiographical_memory,0.12403574682150398,0.6545584458506977,Recall
6,forgetting,0.12295094484572845,0.6545584458506977,Recall
6,picture,0.1220120781209705,0.6545584458506977,Recall
6,memory_consolidation,0.12120230261510205,0.6545584458506977,Recall
7,semantic_knowledge,0.09950813787996976,0.5966953349818165,Retrieval
7,semantic_memory,0.09904928326572984,0.5966953349818165,Retrieval
7,episodic_memory,0.09420015769574057,0.5966953349818165,Retrieval
7,semantic_processing,0.09002436918177299,0.5966953349818165,Retrieval
7,memory,0.08804063556729043,0.5966953349818165,Retrieval
7,retrieval,0.07751416798785192,0.5966953349818165,Retrieval
7,semantic_information,0.07590501901013408,0.5966953349818165,Retrieval
7,declarative_memory,0.07576913668648162,0.5966953349818165,Retrieval
7,imageability,0.07486076980211312,0.5966953349818165,Retrieval
7,autobiographical_memory,0.07466113134224196,0.5966953349818165,Retrieval
7,word,0.07385793704124675,0.5966953349818165,Retrieval
7,remembering,0.07214816134237395,0.5966953349818165,Retrieval
7,theory_mind,0.07169390107368523,0.5966953349818165,Retrieval
7,recognition_memory,0.06974553513844042,0.5966953349818165,Retrieval
7,prospection,0.06959153278981378,0.5966953349818165,Retrieval
7,episodic_simulation,0.06893574416365916,0.5966953349818165,Retrieval
8,memory,0.14819343329379833,0.627950009579418,Remembering
8,episodic_memory,0.14238743869155795,0.627950009579418,Remembering
8,declarative_memory,0.13678519381960552,0.627950009579418,Remembering
8,remembering,0.12004914897369215,0.627950009579418,Remembering
8,recognition_memory,0.11799991275643468,0.627950009579418,Remembering
8,encoding,0.1172807994532816,0.627950009579418,Remembering
8,spatial_memory,0.11723271797073564,0.627950009579418,Remembering
8,retrieval,0.1129003560540921,0.627950009579418,Remembering
8,cognitive_map,0.11004291486258504,0.627950009579418,Remembering
8,autobiographical_memory,0.10643064123543897,0.627950009579418,Remembering
8,navigation,0.098926137357171,0.627950009579418,Remembering
8,emotional_memory,0.0980770700019514,0.627950009579418,Remembering
8,episodic_simulation,0.09585323779686014,0.627950009579418,Remembering
8,recall,0.09392839553239456,0.627950009579418,Remembering
8,encoding_task,0.09076284275778712,0.627950009579418,Remembering
8,memory_retrieval,0.09051039378534023,0.627950009579418,Remembering
8,source_memory,0.08916009896841001,0.627950009579418,Remembering
8,memory_process,0.08754342494403372,0.627950009579418,Remembering
8,memory_trace,0.08626447056929157,0.627950009579418,Remembering
8,longterm_memory,0.08514190815969529,0.627950009579418,Remembering
8,navigation_task,0.0846018590803297,0.627950009579418,Remembering
8,consolidation,0.08390485104639839,0.627950009579418,Remembering
8,forgetting,0.08298178999328465,0.627950009579418,Remembering
8,episodic_future_thinking,0.08035449360649749,0.627950009579418,Remembering
8,recognition,0.07782660661053947,0.627950009579418,Remembering
9,fear,0.14009300697509494,0.6188260350913444,Emotion
9,emotion,0.1320221652065533,0.6188260350913444,Emotion
9,declarative_memory,0.11707392861102185,0.6188260350913444,Emotion
9,facial_expression,0.11177119860089553,0.6188260350913444,Emotion
9,valence,0.1089248210327737,0.6188260350913444,Emotion
9,memory,0.10740334255732667,0.6188260350913444,Emotion
9,emotional_memory,0.10587816041523017,0.6188260350913444,Emotion
9,arousal,0.10208051706452603,0.6188260350913444,Emotion
9,face,0.09961859727169732,0.6188260350913444,Emotion
9,recognition_memory,0.09693444672070184,0.6188260350913444,Emotion
9,negative_emotion,0.09117209764990863,0.6188260350913444,Emotion
9,episodic_memory,0.08842532899159852,0.6188260350913444,Emotion
9,anxiety,0.08759753814209859,0.6188260350913444,Emotion
9,recognition,0.0858565226851368,0.6188260350913444,Emotion
9,emotional_expression,0.0851787623313966,0.6188260350913444,Emotion
9,picture,0.08460673634554282,0.6188260350913444,Emotion
9,extinction,0.08213079006023685,0.6188260350913444,Emotion
9,anger,0.08045975476250586,0.6188260350913444,Emotion
9,cognitive_map,0.07957895457495692,0.6188260350913444,Emotion
9,encoding,0.07893758774328201,0.6188260350913444,Emotion
9,sadness,0.07699689758877666,0.6188260350913444,Emotion
9,olfaction,0.07538761995963901,0.6188260350913444,Emotion
9,remembering,0.07301158212342676,0.6188260350913444,Emotion
9,international_affective_picture_system,0.07279653046419877,0.6188260350913444,Emotion
10,reward,0.1664877184277151,0.6056278667233626,Mood
10,reward_anticipation,0.13684365985966707,0.6056278667233626,Mood
10,reward_processing,0.1367565802581014,0.6056278667233626,Mood
10,reward_learning,0.10016157125249042,0.6056278667233626,Mood
10,anticipation,0.08946723264930573,0.6056278667233626,Mood
10,addiction,0.08816019500332639,0.6056278667233626,Mood
10,decision_making,0.08472472976656104,0.6056278667233626,Mood
10,expectancy,0.07893283747780071,0.6056278667233626,Mood
10,monetary_incentive_delay_task,0.07712822574300096,0.6056278667233626,Mood
10,valence,0.0767562318001967,0.6056278667233626,Mood
10,taste,0.07576153250234881,0.6056278667233626,Mood
10,mood,0.07305453532263509,0.6056278667233626,Mood
10,arousal,0.07096009939829856,0.6056278667233626,Mood
10,anhedonia,0.07041339279814023,0.6056278667233626,Mood
10,food,0.06698650220799579,0.6056278667233626,Mood
10,salience,0.06625925692219893,0.6056278667233626,Mood
10,loss,0.06274368324374706,0.6056278667233626,Mood
10,gambling,0.05894465626049542,0.6056278667233626,Mood
10,impulsivity,0.05845330409445242,0.6056278667233626,Mood
10,instrumental_conditioning,0.05772985206741161,0.6056278667233626,Mood
10,emotion,0.05695733961236725,0.6056278667233626,Mood
10,dsmiv,0.05688140546283477,0.6056278667233626,Mood
10,intertemporal_choice,0.056443804078786027,0.6056278667233626,Mood
10,loss_anticipation,0.05587861872734716,0.6056278667233626,Mood
11,emotion,0.2609020053215449,0.671644854095687,Fear
11,fear,0.25970757150525464,0.671644854095687,Fear
11,facial_expression,0.23181869671604924,0.671644854095687,Fear
11,valence,0.21809168096094464,0.671644854095687,Fear
11,arousal,0.1890027197493207,0.671644854095687,Fear
11,face,0.18075224667211007,0.671644854095687,Fear
11,emotional_expression,0.16647607174996534,0.671644854095687,Fear
11,anger,0.1636224432623441,0.671644854095687,Fear
11,negative_emotion,0.16320343863303094,0.671644854095687,Fear
11,disgust,0.16142410995996376,0.671644854095687,Fear
11,anxiety,0.1542628207284381,0.671644854095687,Fear
11,international_affective_picture_system,0.151181628243793,0.671644854095687,Fear
11,sadness,0.14832432728823852,0.671644854095687,Fear
11,extinction,0.14303785551109893,0.671644854095687,Fear
11,emotional_memory,0.14149393234189914,0.671644854095687,Fear
11,picture,0.13051885261387264,0.671644854095687,Fear
11,happiness,0.12808187413340436,0.671644854095687,Fear
11,olfaction,0.12654532487973225,0.671644854095687,Fear
11,emotion_regulation,0.12526955386812394,0.671644854095687,Fear
11,emotion_perception,0.12522460566069998,0.671644854095687,Fear
11,explicit_knowledge,0.12241940080344525,0.671644854095687,Fear
11,affective_picture,0.11460218749743435,0.671644854095687,Fear
12,reward,0.16359686810440655,0.6035807610877224,Reward
12,reward_processing,0.14041699007923306,0.6035807610877224,Reward
12,reward_anticipation,0.1303875389209247,0.6035807610877224,Reward
12,anticipation,0.12315008693882665,0.6035807610877224,Reward
12,monetary_incentive_delay_task,0.11259452424994686,0.6035807610877224,Reward
12,feedback,0.09650522285080992,0.6035807610877224,Reward
12,instrumental_conditioning,0.08720782229856215,0.6035807610877224,Reward
12,reinforcement_learning,0.08657165401805714,0.6035807610877224,Reward
12,reward_learning,0.07912428979930786,0.6035807610877224,Reward
12,habit_learning,0.07736291775585541,0.6035807610877224,Reward
12,motor_control,0.07696184863085104,0.6035807610877224,Reward
12,expectancy,0.07693025578204332,0.6035807610877224,Reward
12,learning,0.07288884384130105,0.6035807610877224,Reward
13,reward,0.21779051051567969,0.6129462134181072,Reward Processing
13,reward_processing,0.1742454090672269,0.6129462134181072,Reward Processing
13,reward_anticipation,0.1617158215398896,0.6129462134181072,Reward Processing
13,anticipation,0.14985570036889975,0.6129462134181072,Reward Processing
13,monetary_incentive_delay_task,0.14834374746193513,0.6129462134181072,Reward Processing
13,instrumental_conditioning,0.1225327632653054,0.6129462134181072,Reward Processing
14,reward,0.3105462160248609,0.6485815523899808,Decision Making
14,reward_anticipation,0.2654069207375791,0.6485815523899808,Decision Making
14,reward_processing,0.2478080865906733,0.6485815523899808,Decision Making
14,monetary_incentive_delay_task,0.20482501621764654,0.6485815523899808,Decision Making
14,anticipation,0.17806089858652324,0.6485815523899808,Decision Making
14,reward_learning,0.16454530185751345,0.6485815523899808,Decision Making
14,instrumental_conditioning,0.15660092576282625,0.6485815523899808,Decision Making
14,reinforcement_learning,0.1436550485145483,0.6485815523899808,Decision Making
14,loss_anticipation,0.1403492061734212,0.6485815523899808,Decision Making
14,feedback,0.13860126398866007,0.6485815523899808,Decision Making
14,addiction,0.13390872292006986,0.6485815523899808,Decision Making
14,expectancy,0.13172409252279876,0.6485815523899808,Decision Making
14,gambling,0.13130067279750854,0.6485815523899808,Decision Making
14,decision_making,0.13013809837266635,0.6485815523899808,Decision Making
14,wanting,0.12139752113783775,0.6485815523899808,Decision Making
14,loss,0.11554234057738393,0.6485815523899808,Decision Making
14,loss_aversion,0.11089864240195868,0.6485815523899808,Decision Making
15,reward,0.14364260206352394,0.5945499087486532,Arousal
15,reward_processing,0.11394488756537545,0.5945499087486532,Arousal
15,reward_anticipation,0.09979816838067747,0.5945499087486532,Arousal
15,anticipation,0.09240521143829786,0.5945499087486532,Arousal
15,decision_making,0.07816999000746078,0.5945499087486532,Arousal
15,valence,0.07694963109704092,0.5945499087486532,Arousal
15,intertemporal_choice,0.07026884843284151,0.5945499087486532,Arousal
15,instrumental_conditioning,0.0695589069983038,0.5945499087486532,Arousal
15,taste,0.06704385806557392,0.5945499087486532,Arousal
15,expectancy,0.06496942838920311,0.5945499087486532,Arousal
15,arousal,0.06441731416336251,0.5945499087486532,Arousal
15,reward_learning,0.06390449740335903,0.5945499087486532,Arousal
15,emotion,0.06331207863529413,0.5945499087486532,Arousal
15,monetary_incentive_delay_task,0.06132408743011901,0.5945499087486532,Arousal
15,gambling,0.05921908158578396,0.5945499087486532,Arousal
15,loss,0.05867556206366761,0.5945499087486532,Arousal
15,fear,0.05823943595239951,0.5945499087486532,Arousal
15,emotion_regulation,0.058239019691645966,0.5945499087486532,Arousal
15,negative_emotion,0.0572285992246208,0.5945499087486532,Arousal
15,mood,0.05573128241092056,0.5945499087486532,Arousal
15,libido,0.054528471272483656,0.5945499087486532,Arousal
15,addiction,0.05389068171933961,0.5945499087486532,Arousal
15,loss_anticipation,0.05353476353813903,0.5945499087486532,Arousal
15,sadness,0.05340452392276941,0.5945499087486532,Arousal
15,extinction,0.052918594349640885,0.5945499087486532,Arousal
16,anticipation,0.1175183347269272,0.6004439407647288,Salience
16,arousal,0.11550770717801202,0.6004439407647288,Salience
16,interoception,0.11425157939570255,0.6004439407647288,Salience
16,pain,0.11121230671926728,0.6004439407647288,Salience
16,decision_making,0.09448720125198674,0.6004439407647288,Salience
16,reward,0.09233039333336956,0.6004439407647288,Salience
16,painful_stimulation,0.0920518557728763,0.6004439407647288,Salience
16,error_detection,0.09068902995140424,0.6004439407647288,Salience
16,monitoring,0.09008665896582962,0.6004439407647288,Salience
16,expectancy,0.08730704847221837,0.6004439407647288,Salience
16,salience,0.08713848525404108,0.6004439407647288,Salience
16,disgust,0.08699242695532304,0.6004439407647288,Salience
17,anticipation,0.08665285660996068,0.5706545987692426,Anticipation
17,painful_stimulation,0.08613466861624755,0.5706545987692426,Anticipation
17,pain,0.07619093792492593,0.5706545987692426,Anticipation
17,heat,0.07517796288499969,0.5706545987692426,Anticipation
17,motor_control,0.07378270265227732,0.5706545987692426,Anticipation
17,pain_sensation,0.07285739001154701,0.5706545987692426,Anticipation
17,arousal,0.06602421045601466,0.5706545987692426,Anticipation
17,reward,0.06576054302001627,0.5706545987692426,Anticipation
17,nociception,0.06336261783136721,0.5706545987692426,Anticipation
18,emotion,0.12640781137467347,0.5731629623889829,Social Cognition
18,fear,0.09287900348462066,0.5731629623889829,Social Cognition
18,arousal,0.09225658462777772,0.5731629623889829,Social Cognition
18,theory_mind,0.08994009098901734,0.5731629623889829,Social Cognition
18,sadness,0.08943277257753422,0.5731629623889829,Social Cognition
18,valence,0.08942271679876794,0.5731629623889829,Social Cognition
18,facial_expression,0.08926144963356801,0.5731629623889829,Social Cognition
18,disgust,0.08665401760749318,0.5731629623889829,Social Cognition
18,empathy,0.0861536098178203,0.5731629623889829,Social Cognition
18,speech,0.08349025571067356,0.5731629623889829,Social Cognition
18,negative_emotion,0.08159988849093455,0.5731629623889829,Social Cognition
18,language,0.08156563769057745,0.5731629623889829,Social Cognition
18,language_processing,0.08091846625762572,0.5731629623889829,Social Cognition
18,happiness,0.07862794768613396,0.5731629623889829,Social Cognition
18,prosody,0.07763167757814174,0.5731629623889829,Social Cognition
18,narrative,0.07753567636683954,0.5731629623889829,Social Cognition
18,social_cognition,0.07437594880788963,0.5731629623889829,Social Cognition
18,autobiographical_memory,0.07354578554104249,0.5731629623889829,Social Cognition
18,semantic_processing,0.07262514207192243,0.5731629623889829,Social Cognition
18,listening,0.07224572928118546,0.5731629623889829,Social Cognition
18,speech_processing,0.06868371247326653,0.5731629623889829,Social Cognition
18,syntax,0.0672319886835793,0.5731629623889829,Social Cognition
18,language_comprehension,0.06530564607827928,0.5731629623889829,Social Cognition
18,theory_mind_task,0.06529382086828571,0.5731629623889829,Social Cognition
18,semantic_memory,0.0630198523485668,0.5731629623889829,Social Cognition
19,episodic_memory,0.10859151468040634,0.5848499711836082,Reaction Time
19,memory,0.10479155751300663,0.5848499711836082,Reaction Time
19,memory_retrieval,0.09896318771656906,0.5848499711836082,Reaction Time
19,retrieval,0.09733079204971457,0.5848499711836082,Reaction Time
19,remembering,0.09709854254689036,0.5848499711836082,Reaction Time
19,visual_attention,0.08756105638516834,0.5848499711836082,Reaction Time
19,source_memory,0.08491699018807025,0.5848499711836082,Reaction Time
19,prospection,0.0820469067384669,0.5848499711836082,Reaction Time
19,autobiographical_memory,0.08196483082589517,0.5848499711836082,Reaction Time
19,recall,0.07837520643265515,0.5848499711836082,Reaction Time
19,spatial_attention,0.07806813552441738,0.5848499711836082,Reaction Time
19,encoding,0.07696532031655556,0.5848499711836082,Reaction Time
19,recognition_memory,0.07460248025353823,0.5848499711836082,Reaction Time
19,navigation,0.07378324986606997,0.5848499711836082,Reaction Time
19,spatial_memory,0.07314558887139422,0.5848499711836082,Reaction Time
19,visual_imagery,0.07259419022470426,0.5848499711836082,Reaction Time
19,attention,0.07094168506466236,0.5848499711836082,Reaction Time
19,mental_imagery,0.07069146812633903,0.5848499711836082,Reaction Time
19,episodic_simulation,0.07031305804110179,0.5848499711836082,Reaction Time
19,reaction_time,0.06939611810744611,0.5848499711836082,Reaction Time
19,spatial,0.06866267811838386,0.5848499711836082,Reaction Time
19,color,0.06768300079585714,0.5848499711836082,Reaction Time
19,eye,0.06689585577959925,0.5848499711836082,Reaction Time
19,theory_mind,0.06652187042437388,0.5848499711836082,Reaction Time
19,familiarity,0.06545563403731779,0.5848499711836082,Reaction Time
20,monitoring,0.15772158899234073,0.6014976577750533,Cognition
20,error_detection,0.11099379785055584,0.6014976577750533,Cognition
20,decision_making,0.11062486783301427,0.6014976577750533,Cognition
20,cognitive_control,0.10895685310480814,0.6014976577750533,Cognition
20,response_selection,0.10784199857405337,0.6014976577750533,Cognition
20,performance_monitoring,0.09433455225372346,0.6014976577750533,Cognition
20,cognitive_process,0.08729746306389666,0.6014976577750533,Cognition
20,arousal,0.08674683001502477,0.6014976577750533,Cognition
20,reaction_time,0.08663270026830172,0.6014976577750533,Cognition
20,cognitive,0.08648519660989434,0.6014976577750533,Cognition
20,decision,0.08644188975136627,0.6014976577750533,Cognition
20,anticipation,0.08618177617556304,0.6014976577750533,Cognition
20,reward,0.08570034545711462,0.6014976577750533,Cognition
20,executive_function,0.0842623004240386,0.6014976577750533,Cognition
20,response_conflict,0.08299722165362165,0.6014976577750533,Cognition
20,pain,0.08084349907758981,0.6014976577750533,Cognition
20,task_set,0.07775487746809982,0.6014976577750533,Cognition
20,salience,0.07325828026313733,0.6014976577750533,Cognition
20,strategy,0.07279874855837654,0.6014976577750533,Cognition
20,valence,0.07224910424606909,0.6014976577750533,Cognition
20,autobiographical_memory,0.07009879303558894,0.6014976577750533,Cognition
21,execution,0.1520705236972048,0.6132461366073614,Cognitive Process
21,working_memory,0.14880937808940586,0.6132461366073614,Cognitive Process
21,monitoring,0.12477135115306714,0.6132461366073614,Cognitive Process
21,cognitive_control,0.11923992587913985,0.6132461366073614,Cognitive Process
21,response_selection,0.11716471979150185,0.6132461366073614,Cognitive Process
21,reaction_time,0.11652115729387115,0.6132461366073614,Cognitive Process
21,manipulation,0.11316555888158532,0.6132461366073614,Cognitive Process
21,rehearsal,0.11067339591887901,0.6132461366073614,Cognitive Process
21,strategy,0.10961583366318456,0.6132461366073614,Cognitive Process
21,preparation,0.1063106758419648,0.6132461366073614,Cognitive Process
21,cognitive_process,0.10214926133210953,0.6132461366073614,Cognitive Process
21,spatial_working_memory,0.09874519579188773,0.6132461366073614,Cognitive Process
21,maintenance,0.09781695903637484,0.6132461366073614,Cognitive Process
21,motor_control,0.09735662056625044,0.6132461366073614,Cognitive Process
21,goal,0.0963008924175426,0.6132461366073614,Cognitive Process
21,movement,0.09463705231510958,0.6132461366073614,Cognitive Process
21,task_set,0.09433614249819897,0.6132461366073614,Cognitive Process
21,attention,0.09358580969838234,0.6132461366073614,Cognitive Process
21,hand,0.09247133238075804,0.6132461366073614,Cognitive Process
21,action,0.09194225619936112,0.6132461366073614,Cognitive Process
21,error_detection,0.0906063293238772,0.6132461366073614,Cognitive Process
21,cognitive,0.08900298729770359,0.6132461366073614,Cognitive Process
22,reward,0.13435208289855927,0.6184994522131394,Thought
22,autobiographical_memory,0.123766274753601,0.6184994522131394,Thought
22,valence,0.12018827907248684,0.6184994522131394,Thought
22,social_cognition,0.11127203607134573,0.6184994522131394,Thought
22,decision_making,0.10819437800565544,0.6184994522131394,Thought
22,theory_mind,0.10629090745256492,0.6184994522131394,Thought
22,reward_processing,0.10607669915679432,0.6184994522131394,Thought
22,emotion,0.10335515732539692,0.6184994522131394,Thought
22,prospection,0.1033350256214822,0.6184994522131394,Thought
22,arousal,0.09674014190276067,0.6184994522131394,Thought
22,episodic_simulation,0.09291334047737622,0.6184994522131394,Thought
22,salience,0.08494242464839194,0.6184994522131394,Thought
22,thought,0.07802449109738964,0.6184994522131394,Thought
23,reward,0.1326848430376603,0.5800981870814221,Feedback
23,monetary_incentive_delay_task,0.11664971825374493,0.5800981870814221,Feedback
23,reward_anticipation,0.1113171309964082,0.5800981870814221,Feedback
23,anticipation,0.1042521227377304,0.5800981870814221,Feedback
23,reward_processing,0.1015620284211214,0.5800981870814221,Feedback
23,feedback,0.08554132562401176,0.5800981870814221,Feedback
23,instrumental_conditioning,0.0757412369555579,0.5800981870814221,Feedback
23,loss_anticipation,0.07303815931044197,0.5800981870814221,Feedback
23,expectancy,0.07203122876402268,0.5800981870814221,Feedback
23,motor_control,0.06358794334507667,0.5800981870814221,Feedback
23,reinforcement_learning,0.0625307388268044,0.5800981870814221,Feedback
23,taste,0.06112161244469401,0.5800981870814221,Feedback
23,habit_learning,0.05940690093675196,0.5800981870814221,Feedback
23,reward_learning,0.058469654569777416,0.5800981870814221,Feedback
23,motor_program,0.05607318304573339,0.5800981870814221,Feedback
23,gambling_task,0.05602373965150642,0.5800981870814221,Feedback
23,arousal,0.055767196883018406,0.5800981870814221,Feedback
24,face_perception,0.14226145786890004,0.6279011957723002,Vision
24,recognition,0.13107107777957352,0.6279011957723002,Vision
24,familiarity,0.12590427015730765,0.6279011957723002,Vision
24,object_recognition,0.12121726062186945,0.6279011957723002,Vision
24,vision,0.12112564315019406,0.6279011957723002,Vision
24,memory,0.1184584542285156,0.6279011957723002,Vision
24,retrieval,0.11738273136436035,0.6279011957723002,Vision
24,picture,0.11220041631575774,0.6279011957723002,Vision
24,encoding,0.11182709797301717,0.6279011957723002,Vision
24,face,0.1116911447347282,0.6279011957723002,Vision
24,remembering,0.11129586330432116,0.6279011957723002,Vision
24,visual_object,0.1103904656537737,0.6279011957723002,Vision
24,recognition_memory,0.10919093214741288,0.6279011957723002,Vision
24,visual_perception,0.10751683399561136,0.6279011957723002,Vision
