CLUSTER,TOKEN,R,ROC_AUC,DOMAIN,TITLE
10,international_affective_picture_system,0.13442850153598507,0.6519596508130334,Mood,Mood
10,sadness,0.13248136324407933,0.6519596508130334,Mood,Mood
10,emotional_memory,0.1306314744616146,0.6519596508130334,Mood,Mood
10,extinction,0.12496395156862647,0.6519596508130334,Mood,Mood
10,emotion_perception,0.12445272087418224,0.6519596508130334,Mood,Mood
10,picture,0.1222783565415083,0.6519596508130334,Mood,Mood
10,explicit_knowledge,0.11773454825969235,0.6519596508130334,Mood,Mood
10,emotion_regulation,0.11439778758132126,0.6519596508130334,Mood,Mood
10,happiness,0.11067227312893356,0.6519596508130334,Mood,Mood
10,affective_picture,0.10550850979110954,0.6519596508130334,Mood,Mood
10,mood,0.09776367133314803,0.6519596508130334,Mood,Mood
10,olfaction,0.09738424147762678,0.6519596508130334,Mood,Mood
11,nociception,0.06566978754310772,0.5591584215706812,Valence,Valence
11,pain,0.0634993637511316,0.5591584215706812,Valence,Valence
11,arousal,0.0623598159450731,0.5591584215706812,Valence,Valence
11,respiration,0.06162555753917509,0.5591584215706812,Valence,Valence
11,anticipation,0.05822798080997602,0.5591584215706812,Valence,Valence
11,fear,0.05510880737971344,0.5591584215706812,Valence,Valence
11,heat,0.05307052142930463,0.5591584215706812,Valence,Valence
11,reward,0.050425672584616464,0.5591584215706812,Valence,Valence
11,extinction,0.05020102176955856,0.5591584215706812,Valence,Valence
11,emotion,0.048399766358580516,0.5591584215706812,Valence,Valence
11,semantic_memory_task,0.04825035769614836,0.5591584215706812,Valence,Valence
11,elaborative_rehearsal,0.0452572365869766,0.5591584215706812,Valence,Valence
11,odor,0.04449161460627793,0.5591584215706812,Valence,Valence
11,remembering,0.04396395552458943,0.5591584215706812,Valence,Valence
11,air_hunger,0.04368620861829448,0.5591584215706812,Valence,Valence
11,vineland_adaptive_behavior_scale,0.043636888548138984,0.5591584215706812,Valence,Valence
11,emotional_memory,0.043369538137099636,0.5591584215706812,Valence,Valence
11,pain_sensation,0.043247908866025496,0.5591584215706812,Valence,Valence
11,valence,0.042253822337290206,0.5591584215706812,Valence,Valence
11,infusion,0.04136095575020275,0.5591584215706812,Valence,Valence
11,libido,0.04123116305670557,0.5591584215706812,Valence,Valence
11,autobiographical_memory,0.040959888066263855,0.5591584215706812,Valence,Valence
11,episodic_simulation,0.04082302114128758,0.5591584215706812,Valence,Valence
12,reward,0.14364260206352394,0.5945499087486532,Negative Emotion,Negative Emotion
12,reward_processing,0.11394488756537545,0.5945499087486532,Negative Emotion,Negative Emotion
12,reward_anticipation,0.09979816838067747,0.5945499087486532,Negative Emotion,Negative Emotion
12,anticipation,0.09240521143829786,0.5945499087486532,Negative Emotion,Negative Emotion
12,decision_making,0.07816999000746078,0.5945499087486532,Negative Emotion,Negative Emotion
12,valence,0.07694963109704092,0.5945499087486532,Negative Emotion,Negative Emotion
12,intertemporal_choice,0.07026884843284151,0.5945499087486532,Negative Emotion,Negative Emotion
12,instrumental_conditioning,0.0695589069983038,0.5945499087486532,Negative Emotion,Negative Emotion
12,taste,0.06704385806557392,0.5945499087486532,Negative Emotion,Negative Emotion
12,expectancy,0.06496942838920311,0.5945499087486532,Negative Emotion,Negative Emotion
12,arousal,0.06441731416336251,0.5945499087486532,Negative Emotion,Negative Emotion
12,reward_learning,0.06390449740335903,0.5945499087486532,Negative Emotion,Negative Emotion
12,emotion,0.06331207863529413,0.5945499087486532,Negative Emotion,Negative Emotion
12,monetary_incentive_delay_task,0.06132408743011901,0.5945499087486532,Negative Emotion,Negative Emotion
12,gambling,0.05921908158578396,0.5945499087486532,Negative Emotion,Negative Emotion
12,loss,0.05867556206366761,0.5945499087486532,Negative Emotion,Negative Emotion
12,fear,0.05823943595239951,0.5945499087486532,Negative Emotion,Negative Emotion
12,emotion_regulation,0.058239019691645966,0.5945499087486532,Negative Emotion,Negative Emotion
12,negative_emotion,0.0572285992246208,0.5945499087486532,Negative Emotion,Negative Emotion
12,mood,0.05573128241092056,0.5945499087486532,Negative Emotion,Negative Emotion
12,libido,0.054528471272483656,0.5945499087486532,Negative Emotion,Negative Emotion
12,addiction,0.05389068171933961,0.5945499087486532,Negative Emotion,Negative Emotion
12,loss_anticipation,0.05353476353813903,0.5945499087486532,Negative Emotion,Negative Emotion
12,sadness,0.05340452392276941,0.5945499087486532,Negative Emotion,Negative Emotion
12,extinction,0.052918594349640885,0.5945499087486532,Negative Emotion,Negative Emotion
13,emotion,0.22274788472523305,0.6585595830461244,Fear,Fear
13,fear,0.22170822292550416,0.6585595830461244,Fear,Fear
13,facial_expression,0.19232882182714608,0.6585595830461244,Fear,Fear
13,valence,0.1806257882329128,0.6585595830461244,Fear,Fear
13,arousal,0.1594910881993491,0.6585595830461244,Fear,Fear
13,face,0.15118877639630354,0.6585595830461244,Fear,Fear
13,anger,0.14735347029755766,0.6585595830461244,Fear,Fear
13,negative_emotion,0.14225989928254226,0.6585595830461244,Fear,Fear
13,emotional_expression,0.14162944221428753,0.6585595830461244,Fear,Fear
13,disgust,0.13700991519710742,0.6585595830461244,Fear,Fear
13,anxiety,0.1266833499494584,0.6585595830461244,Fear,Fear
13,international_affective_picture_system,0.12601577054502625,0.6585595830461244,Fear,Fear
13,sadness,0.12303568190409135,0.6585595830461244,Fear,Fear
13,extinction,0.12146914296489522,0.6585595830461244,Fear,Fear
13,olfaction,0.12074306282460152,0.6585595830461244,Fear,Fear
13,emotional_memory,0.11308392110547938,0.6585595830461244,Fear,Fear
13,happiness,0.11000396121755264,0.6585595830461244,Fear,Fear
13,picture,0.1025184319591114,0.6585595830461244,Fear,Fear
13,emotion_regulation,0.10138235016467664,0.6585595830461244,Fear,Fear
13,salience,0.09558023169452144,0.6585595830461244,Fear,Fear
13,emotion_recognition,0.09494061036626718,0.6585595830461244,Fear,Fear
13,explicit_knowledge,0.0930872401252606,0.6585595830461244,Fear,Fear
13,trait_anxiety,0.09258754262664247,0.6585595830461244,Fear,Fear
13,affective_picture,0.09188979094369408,0.6585595830461244,Fear,Fear
13,emotion_perception,0.09116689846405134,0.6585595830461244,Fear,Fear
14,reward,0.2678068831882269,0.6392694724771746,Loss,Loss
14,reward_anticipation,0.22084140609944536,0.6392694724771746,Loss,Loss
14,reward_processing,0.2164765048258261,0.6392694724771746,Loss,Loss
14,monetary_incentive_delay_task,0.1750929978038233,0.6392694724771746,Loss,Loss
14,anticipation,0.15285067664206192,0.6392694724771746,Loss,Loss
14,reward_learning,0.14813559183499345,0.6392694724771746,Loss,Loss
14,instrumental_conditioning,0.14171824404054525,0.6392694724771746,Loss,Loss
14,reinforcement_learning,0.1205705177213154,0.6392694724771746,Loss,Loss
14,feedback,0.11896895533704507,0.6392694724771746,Loss,Loss
14,loss_anticipation,0.11759349497626505,0.6392694724771746,Loss,Loss
14,decision_making,0.11512800593017306,0.6392694724771746,Loss,Loss
14,expectancy,0.11481173955072001,0.6392694724771746,Loss,Loss
14,addiction,0.11158093825018656,0.6392694724771746,Loss,Loss
14,gambling,0.10860876457341777,0.6392694724771746,Loss,Loss
14,wanting,0.10209505774944384,0.6392694724771746,Loss,Loss
14,loss,0.10039311922208738,0.6392694724771746,Loss,Loss
15,reward,0.17135104960875394,0.6031965121728184,Reward,Reward
15,reward_processing,0.1406045211239118,0.6031965121728184,Reward,Reward
15,reward_anticipation,0.13948945819952954,0.6031965121728184,Reward,Reward
15,anticipation,0.13128168947463476,0.6031965121728184,Reward,Reward
15,monetary_incentive_delay_task,0.1312265273236587,0.6031965121728184,Reward,Reward
15,feedback,0.10489576617475968,0.6031965121728184,Reward,Reward
15,instrumental_conditioning,0.0939717511724445,0.6031965121728184,Reward,Reward
15,reinforcement_learning,0.08664236241486092,0.6031965121728184,Reward,Reward
15,expectancy,0.08563491095990655,0.6031965121728184,Reward,Reward
15,motor_control,0.08122286741058916,0.6031965121728184,Reward,Reward
15,reward_learning,0.07988078172790658,0.6031965121728184,Reward,Reward
15,habit_learning,0.07927767907436087,0.6031965121728184,Reward,Reward
15,loss_anticipation,0.07789352390015289,0.6031965121728184,Reward,Reward
16,reward,0.17850039532411244,0.5956635761717551,Reward Processing,Reward Processing
16,reward_processing,0.15220354619931495,0.5956635761717551,Reward Processing,Reward Processing
16,reward_anticipation,0.13790090741625818,0.5956635761717551,Reward Processing,Reward Processing
16,anticipation,0.11658483140943356,0.5956635761717551,Reward Processing,Reward Processing
16,monetary_incentive_delay_task,0.11456877861663972,0.5956635761717551,Reward Processing,Reward Processing
16,instrumental_conditioning,0.1073010804944614,0.5956635761717551,Reward Processing,Reward Processing
16,reinforcement_learning,0.08935171054429222,0.5956635761717551,Reward Processing,Reward Processing
16,feedback,0.08531024815948621,0.5956635761717551,Reward Processing,Reward Processing
16,reward_learning,0.08277519835496511,0.5956635761717551,Reward Processing,Reward Processing
16,decision_making,0.08274700798392083,0.5956635761717551,Reward Processing,Reward Processing
16,gambling,0.07848847821173502,0.5956635761717551,Reward Processing,Reward Processing
16,expectancy,0.07778279784206202,0.5956635761717551,Reward Processing,Reward Processing
16,habit_learning,0.07358914135790018,0.5956635761717551,Reward Processing,Reward Processing
17,reward,0.2503189039355677,0.6246161138129327,Decision Making,Decision Making
17,reward_anticipation,0.2221302947137747,0.6246161138129327,Decision Making,Decision Making
17,reward_processing,0.1969204152481544,0.6246161138129327,Decision Making,Decision Making
17,monetary_incentive_delay_task,0.16667426282360098,0.6246161138129327,Decision Making,Decision Making
17,anticipation,0.1442459658368312,0.6246161138129327,Decision Making,Decision Making
17,reward_learning,0.12627489743686335,0.6246161138129327,Decision Making,Decision Making
17,instrumental_conditioning,0.11942906484357872,0.6246161138129327,Decision Making,Decision Making
17,reinforcement_learning,0.11917348031043615,0.6246161138129327,Decision Making,Decision Making
17,loss_anticipation,0.11663740111916132,0.6246161138129327,Decision Making,Decision Making
17,feedback,0.11228901024265987,0.6246161138129327,Decision Making,Decision Making
17,addiction,0.1119134400023433,0.6246161138129327,Decision Making,Decision Making
17,gambling,0.11054845217634797,0.6246161138129327,Decision Making,Decision Making
17,expectancy,0.10493729872568938,0.6246161138129327,Decision Making,Decision Making
17,decision_making,0.10194184098408897,0.6246161138129327,Decision Making,Decision Making
17,wanting,0.1004996158658383,0.6246161138129327,Decision Making,Decision Making
17,loss,0.09236684678607546,0.6246161138129327,Decision Making,Decision Making
18,reward,0.1862792057405081,0.5938676784141755,Addiction,Addiction
18,reward_processing,0.1481397530346482,0.5938676784141755,Addiction,Addiction
18,reward_anticipation,0.13387790047651366,0.5938676784141755,Addiction,Addiction
18,monetary_incentive_delay_task,0.12390030945314587,0.5938676784141755,Addiction,Addiction
18,anticipation,0.11344756597456425,0.5938676784141755,Addiction,Addiction
18,instrumental_conditioning,0.109025980138058,0.5938676784141755,Addiction,Addiction
18,reinforcement_learning,0.09100456948278353,0.5938676784141755,Addiction,Addiction
18,feedback,0.08483624648964733,0.5938676784141755,Addiction,Addiction
18,reward_learning,0.08308739100696808,0.5938676784141755,Addiction,Addiction
18,addiction,0.07833780468420526,0.5938676784141755,Addiction,Addiction
18,decision_making,0.07822803405634396,0.5938676784141755,Addiction,Addiction
18,expectancy,0.07737283961074462,0.5938676784141755,Addiction,Addiction
18,habit_learning,0.07662230819463052,0.5938676784141755,Addiction,Addiction
19,reward,0.1664877184277151,0.6056278667233626,Arousal,Arousal
19,reward_anticipation,0.13684365985966707,0.6056278667233626,Arousal,Arousal
19,reward_processing,0.1367565802581014,0.6056278667233626,Arousal,Arousal
19,reward_learning,0.10016157125249042,0.6056278667233626,Arousal,Arousal
19,anticipation,0.08946723264930573,0.6056278667233626,Arousal,Arousal
19,addiction,0.08816019500332639,0.6056278667233626,Arousal,Arousal
19,decision_making,0.08472472976656104,0.6056278667233626,Arousal,Arousal
19,expectancy,0.07893283747780071,0.6056278667233626,Arousal,Arousal
19,monetary_incentive_delay_task,0.07712822574300096,0.6056278667233626,Arousal,Arousal
19,valence,0.0767562318001967,0.6056278667233626,Arousal,Arousal
19,taste,0.07576153250234881,0.6056278667233626,Arousal,Arousal
19,mood,0.07305453532263509,0.6056278667233626,Arousal,Arousal
19,arousal,0.07096009939829856,0.6056278667233626,Arousal,Arousal
19,anhedonia,0.07041339279814023,0.6056278667233626,Arousal,Arousal
19,food,0.06698650220799579,0.6056278667233626,Arousal,Arousal
19,salience,0.06625925692219893,0.6056278667233626,Arousal,Arousal
19,loss,0.06274368324374706,0.6056278667233626,Arousal,Arousal
19,gambling,0.05894465626049542,0.6056278667233626,Arousal,Arousal
19,impulsivity,0.05845330409445242,0.6056278667233626,Arousal,Arousal
19,instrumental_conditioning,0.05772985206741161,0.6056278667233626,Arousal,Arousal
19,emotion,0.05695733961236725,0.6056278667233626,Arousal,Arousal
19,dsmiv,0.05688140546283477,0.6056278667233626,Arousal,Arousal
19,intertemporal_choice,0.056443804078786027,0.6056278667233626,Arousal,Arousal
19,loss_anticipation,0.05587861872734716,0.6056278667233626,Arousal,Arousal
20,anticipation,0.08665285660996068,0.5706545987692426,Anticipation,Anticipation
20,painful_stimulation,0.08613466861624755,0.5706545987692426,Anticipation,Anticipation
20,pain,0.07619093792492593,0.5706545987692426,Anticipation,Anticipation
20,heat,0.07517796288499969,0.5706545987692426,Anticipation,Anticipation
20,motor_control,0.07378270265227732,0.5706545987692426,Anticipation,Anticipation
20,pain_sensation,0.07285739001154701,0.5706545987692426,Anticipation,Anticipation
20,arousal,0.06602421045601466,0.5706545987692426,Anticipation,Anticipation
20,reward,0.06576054302001627,0.5706545987692426,Anticipation,Anticipation
20,nociception,0.06336261783136721,0.5706545987692426,Anticipation,Anticipation
21,micturition,0.08566776716941016,0.5801568021320676,Expectancy,Expectancy
21,anticipation,0.08425653980750528,0.5801568021320676,Expectancy,Expectancy
21,nociception,0.0744631232608153,0.5801568021320676,Expectancy,Expectancy
21,arousal,0.06954171431147523,0.5801568021320676,Expectancy,Expectancy
21,pain,0.06772912453769989,0.5801568021320676,Expectancy,Expectancy
21,sexual_arousal,0.06035317984732369,0.5801568021320676,Expectancy,Expectancy
21,heat,0.0566466773308611,0.5801568021320676,Expectancy,Expectancy
21,fear,0.05343614568969594,0.5801568021320676,Expectancy,Expectancy
21,reward,0.0523814577342059,0.5801568021320676,Expectancy,Expectancy
21,reward_anticipation,0.05032733469918397,0.5801568021320676,Expectancy,Expectancy
